original_output, original_output_real, original_output_img, fft_output_real, fft_output_img, inverse_fft_output_real, inverse_fft_output_img, magnitute_output_fft
4296, 4296.00, 0.00, 500.76, 6279.46, 4296.00, -0.00, 6299.39, -0.00, 4875762543085321000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
7830, 7830.00, 0.00, -966.44, 3688.33, 7830.00, 0.00, 3812.84, -0.00, 4875762544350017300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
8615, 8615.00, 0.00, 184.46, 3348.91, 8615.00, 0.00, 3353.99, -0.00, 4875762541139280700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-975, -975.00, 0.00, -5478.03, 3617.26, -975.00, -0.00, 6564.55, -0.00, 4875762547739481700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-8401, -8401.00, 0.00, 558.52, 5404.27, -8401.00, 0.00, 5433.06, 11665516856657812000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762543272683900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-10243, -10243.00, 0.00, -525.81, 970.13, -10243.00, -0.00, 1103.46, 0.00, 4875762543181103100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-4722, -4722.00, 0.00, 3446.12, -1104.13, -4722.00, -0.00, 3618.68, -0.00, 4875762546810092500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3276, 3276.00, 0.00, -661.95, -407.16, 3276.00, -0.00, 777.15, -0.00, 4875762543598669100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
4220, 4220.00, 0.00, 1985.44, 2366.09, 4220.00, -0.00, 3088.74, 0.00, 4875762545770323100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
7809, 7809.00, 0.00, 1712.42, -1227.75, 7809.00, 0.00, 2107.07, 29745200341.81, 4875762545444453500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
8586, 8586.00, 0.00, 2483.89, -2092.58, 8586.00, 0.00, 3247.86, -0.00, 4875762546170587400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-977, -977.00, 0.00, 397.30, 4267.42, -977.00, -0.00, 4285.87, 10241952324381811000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762542605464100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-8367, -8367.00, 0.00, -2978.12, 3799.56, -8367.00, -0.00, 4827.61, 0.00, 4875762546567478500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-10268, -10268.00, 0.00, -946.71, 2924.08, -10268.00, -0.00, 3073.52, -0.00, 4875762544301281800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-4573, -4573.00, 0.00, 3581.71, 1753.42, -4573.00, -0.00, 3987.87, -0.00, 4875762546886985500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
2917, 2917.00, 0.00, -1804.52, 1050.38, 2917.00, -0.00, 2087.97, -323761315715652540000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762545549006900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3488, 3488.00, 0.00, -2681.69, 2282.11, 3488.00, 0.00, 3521.29, 0.07, 4875762546335486600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
8527, 8527.00, 0.00, 875.04, 6513.22, 8527.00, 0.00, 6571.74, 220397912397120870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762544132709300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
9256, 9256.00, 0.00, -759.45, 7051.69, 9256.00, 0.00, 7092.47, -0.00, 4875762543888775800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-1142, -1142.00, 0.00, 1180.17, 1801.24, -1142.00, -0.00, 2153.43, 217625544709704140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762544720153100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-8279, -8279.00, 0.00, 5904.57, -1092.68, -8279.00, -0.00, 6004.82, -3492052306376051300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762547908957300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-10392, -10392.00, 0.00, -2073.92, 4483.16, -10392.00, -0.00, 4939.62, -0.00, 4875762545869020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-4663, -4663.00, 0.00, 1220.87, 2182.25, -4663.00, -0.00, 2500.55, -2690343104301467700000000000000000000000000000.00, 4875762544783239400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3298, 3298.00, 0.00, -100.48, 2012.49, 3298.00, 0.00, 2015.00, -233600437148928550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762539916910700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
4181, 4181.00, 0.00, 2905.10, 1140.81, 4181.00, 0.00, 3121.06, 186340696053657070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762546532811800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
7815, 7815.00, 0.00, 393.02, 2713.40, 7815.00, 0.00, 2741.72, -131122793627380780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762542587978400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
8575, 8575.00, 0.00, 107.71, 1730.58, 8575.00, 0.00, 1733.93, -0.00, 4875762540041148000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-923, -923.00, 0.00, -3904.39, -1997.35, -923.00, 0.00, 4385.62, 2102135204738602800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762547081917600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-8393, -8393.00, 0.00, -1284.81, -9.75, -8393.00, -0.00, 1284.84, 19049293167984030000.00, 4875762544886660400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-10301, -10301.00, 0.00, 105.29, 2270.30, -10301.00, -0.00, 2272.74, 0.00, 4875762539998702200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
-4320, -4320.00, 0.00, 3368.09, 150.27, -4320.00, -0.00, 3371.44, 4122469253276478800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 4875762546767187800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
3929, 3929.00, 0.00, -1824.11, 2660.10, 3929.00, 0.00, 3225.45, -380580132582798940000000000000000000000000000000000000.00, 4875762545571952800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
4000, 4000.00, 0.00, 456.10, 13.78, 4000.00, 0.00, 456.31, -0.00, 4875762542864613500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
7375, 7375.00, 0.00, 1532.24, 101.94, 7375.00, 0.00, 1535.63, 0.00, 4875762545255750500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00, 0.00
